post_num,links,img_url,timestamp,num_comments,num_likes,caption
932,https://www.instagram.com/p/Be5EmrOB68K/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2c7afbfd5935c9703a08ef8c792683ea/5C6F1C95/t51.2885-15/e35/26869928_402613673517289_1448503898401669120_n.jpg,1517998501,405,56680,. ‏‎مهدى سلطانى و فريبا متخصص در نمايى از "شهرزاد" ‏. www.lotusplay.ir :تماشای آنلاین و قانونی عكس محمد مهدى دل خواسته
931,https://www.instagram.com/p/BezxQyIBuxf/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/3ab88dc88ac044731c90b49e36cf63fa/5C85325E/t51.2885-15/e35/27574696_2037650646513789_6449413554138251264_n.jpg,1517820588,1691,41997,. قسمت دوم شهرزاد هم اكنون در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir . لينك در بيو
930,https://www.instagram.com/p/BexN5V-hltS/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f2af1b90c460894140dbdd9ed16010c0/5C70F1EE/t51.2885-15/e35/27579926_1529389450509086_3178898908600336384_n.jpg,1517734937,2394,70354,. بزرگ آقاى سينماى ايران استاد على نصيريان زادروزتان راصميمانه تبريك ميگويم . لطفا فقط به لايك كردن بسنده نكنيد و براي استاد تبريك كه دوست داريد بنويسيد .
929,https://www.instagram.com/p/BevVLdWBQZb/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/0459f111ae9fcd3fd798408b88247bc0/5C516A05/t51.2885-15/e35/26871123_1648649975173268_8387048926871552_n.jpg,1517671646,2574,87090,. ستاره هاي آسمان تولد شهابي را جشن مي گيرند كه ديدگان نظاره گرانش را خيره كرده است. ميلادت  مبارك و پر از شادماني ، درخششت جاودانه باد
928,https://www.instagram.com/p/Beuf1AlhIxo/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/4250008b26757bc4e7c2196532d2a352/5C672F61/t51.2885-15/e35/27575472_146693886137892_3181091751397949440_n.jpg,1517643675,577,44910,. ‏‎مصطفى زمانى در نمايى از "شهرزاد" ‏. www.lotusplay.ir :تماشای آنلاین و قانونی
927,https://www.instagram.com/p/BesDL9oha4-/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/4b501ac03951397916bce7e6dd08d656/5C4DE86A/t51.2885-15/e35/26434724_749575205237241_1555971741153492992_n.jpg,1517561550,327,18449,يك شنبه ١٥بهمن ماه نمايش قسمت دوم در پردیس سينمايى کورش ؛ علاقمندان به تماشای قسمت دوم سریال "شهرزاد"میتوانند هم اکنون با مراجعه به  سایت سینما تیکت، نسبت به تهیه بلیت در سانس ٢١ اقدام کنند لينك در بيو
926,https://www.instagram.com/p/BeqlgabB8sv/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/73406fcf67ada49e646a7a6dc01cab5e/5C4F154D/t51.2885-15/e35/26864643_184216262178218_4942284559031992320_n.jpg,1517512434,124,30133,. تبريك تيم شهرزاد به مسعود رفيع زاده براى كسب سيمرغ بلورين بهترين آنونس جشنواره فيلم فجر
925,https://www.instagram.com/p/Bemf_zKBEbZ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/93a40511a1b24f916095b81cc32dff4d/5C878B85/t51.2885-15/e35/26277530_1785507861513922_4647286697401253888_n.jpg,1517375328,2124,57385,. قسمت اول شهرزاد از امروز صبح در سراسر كشور عرضه ميگردد و قسمت دوم آن روز دوشنبه شانزده بهمن ماه توزيع ميشود . . تيم  شهرزاد سپاس گزار از حمايت شماعزيزان هست  و اميدواراست بعد از ٤٣قسمت توانسته باشد رضايت شمارو جلب كرده باشد و به اميد حمايت دوباره شما عزيزان ، تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir . لينك در بيو
924,https://www.instagram.com/p/BeiKRU9h_UW/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/68310c89d88f72e5e983194088cf5d3c/5BD82D90/t51.2885-15/fr/e15/s1080x1080/26865984_189651494966771_98932308215595008_n.jpg,1517230221,1833,59470,. اولین تیزر فصل سوم "شهرزاد" . عرضه قسمت اول از فصل سوم، چهارشنبه يازدهم بهمن ماه ؛ همچنين بقيه قسمت ها طبق روال "دوشنبه هاى شهرزادى"پخش خواهد شد. . ساخت تيزر: مسعود رفيع زاده
923,https://www.instagram.com/p/Bef2LyLBNVx/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1291087891d83bfd58dbebdf6ca0ac01/5BD7FEF1/t51.2885-15/fr/e15/s1080x1080/26867070_212609755966382_1328480809681682432_n.jpg,1517152254,3303,55697,. "ضمن عرض پوزش از علاقه مندان سريال شهرزاد" به علت  بارش برف و مسدود بودن جاده های خیلی از استان های کشور توزیع قسمت اول فصل سوم سریال شهرزاد به روز چهارشنبه ۱۱بهمن ماه موکول گرديد. . پ.ن: چهارشنبه ١١بهمن ميتونيد به صورت آنلاين و قانونى در سايتwww.lotusplay.irتماشاكنيد.
922,https://www.instagram.com/p/Bee7YrTBUi8/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/82306aee49acbeac137b5f8e79296a35/5C82AE41/t51.2885-15/e35/26073564_254399828428770_512624520238989312_n.jpg,1517121252,711,50542,. تنها يك روز مانده  تا شروع فصل سوم شهرزاد . شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سرار كشور
921,https://www.instagram.com/p/Bedbmu6BwmU/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/0be3e6e5eb3f53fd6fa4cf0513a461b1/5C8280FC/t51.2885-15/e35/26185274_1994129400908439_771519303391379456_n.jpg,1517071036,439,48927,. ترانه عليدوستى در نمايى از فصل سوم " شهرزاد " . تماشای آنلاین و قانونی در www.lotusplay.ir . عكس محمد مهدى دل خواسته
920,https://www.instagram.com/p/BecYYyVh4FZ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/26af564337add401f36aeac9c82a3dad/5C6EC543/t51.2885-15/e35/26865273_167097427350673_1371818279533805568_n.jpg,1517035794,646,48393,. دو  روز تا شروع فصل سوم شهرزاد  شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
919,https://www.instagram.com/p/BeaNz3qBr8r/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/85884b757363e0161a69f33c014ca585/5BD7B183/t51.2885-15/fr/e15/s1080x1080/26866697_1030261083789568_5307913050471268352_n.jpg,1516963140,3188,81361,. رونمایی از موزیک ویدیو و موزیک “ جمعه “ با صدای محسن چاوشی ویژه فصل سوم “ شهرزاد “ . نخستین قسمت از فصل سوم “شهرزاد” از روز دوشنبه ۹ بهمن ماه در سراسر کشور توزیع می شود . ترانه: محسن چاوشی تنظیم: شهاب اکبری کمانچه: احسان نی زن گیتار نایلون و الکتریک: عادل روح نواز آوای سنتی: علی چراغی کرال زن: فرناز ملکی میکس و مسترینگ: محسن چاوشی تدوین: مسعود رفیع زاده @mohsenchavoshi  @shahaab_hosseini  @taraneh_alidoosti  @masoudrafizade نسخه كامل در كانال تلگرام ،لينك در بيو
918,https://www.instagram.com/p/BeZxc2Vh5VJ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/d19ede7466312ec8cd5826ab6bfec122/5C815FE0/t51.2885-15/e35/26186074_1546663815421831_7770049112132550656_n.jpg,1516948271,304,33636,. سه  روز تا شروع فصل سوم شهرزاد . شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
917,https://www.instagram.com/p/BeYjmCkhTL9/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/670d97bc8cf5659b93d35842b68c332e/5C856F07/t51.2885-15/e35/26283259_1489814357811075_5349185336838717440_n.jpg,1516907452,91,16651,. شهرزادى هاى عزيز ٨ بهمن  نمايش قسمت اول از فصل سوم ،در "پردیس سينمايى کورش" . علاقمندان به تماشای قسمت اول سریال "شهرزاد"میتوانند هم اکنون با مراجعه به  سایت سینما تیکت، نسبت به تهیه بلیت در سانس٢١:٣٠ اقدام کنند. لينك در بيو
916,https://www.instagram.com/p/BeYEJvCBzTO/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/74cdb10b297cf8586c28a4f2f49295a3/5C8373F1/t51.2885-15/e35/26186002_1666959473365893_6219107752640249856_n.jpg,1516890967,433,40944,. ‎کمتر از ۲۰ ساعت تا انتشار اولين قطعه و موزيک ویدئوی فصل سوم سریال «شهرزاد» با صدای محسن چاوشی . ‎  موزیک ویدئوی «جمعه»، فردا ساعت ۱۴ منتشر می‌شود  @mohsenchavoshi
915,https://www.instagram.com/p/BeXNC-yhns_/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/301c07787d4a1b862282cac42fac1158/5C86A43F/t51.2885-15/e35/26864469_148626725856157_7043465453104005120_n.jpg,1516862076,185,28066,. چهار روز تا شروع فصل سوم شهرزاد . شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
914,https://www.instagram.com/p/BeUpM3aBdzl/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2b1d63bf73ac875e818d30305fe55b1b/5C8945F6/t51.2885-15/e35/26267978_321413885036783_1454086226310070272_n.jpg,1516776174,284,26938,. پنج  روز تا شروع فصل سوم شهرزاد . شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
913,https://www.instagram.com/p/BeSEjyUhFWd/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/56ea8a0da1041e489fc792c17bd59310/5C72A4E3/t51.2885-15/e35/26864913_1546745465421015_7819026170397065216_n.jpg,1516689854,376,31649,. شش روز تا شروع فصل سوم شهرزاد  شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
912,https://www.instagram.com/p/BePfWv0hE8M/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/14ba170428418627ee3e8869a974c921/5C808DD6/t51.2885-15/e35/26399494_162733034356600_1770122723247259648_n.jpg,1516603240,666,46174,. به تو فکر کردم دوباره دوباره به تو فکر کردن عجب حالی داره . تنها يك دوشنبه  تا شروع فصل سوم شهرزاد
911,https://www.instagram.com/p/BeM5cy2Bdns/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/061a951a7718245d42d66e975504d419/5C4CA1B2/t51.2885-15/e35/26226994_331577164006471_598692087143071744_n.jpg,1516516258,889,57807,. تنها ٨ روز مانده تا شروع فصل سوم شهرزاد . شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت www.lotusplay.comدانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
910,https://www.instagram.com/p/BeLZjnXBVXC/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5e10c237f6536ec1835828bdbf0bd178/5C65666C/t51.2885-15/e35/26264578_1841781732778578_5470416191837175808_n.jpg,1516465982,1216,61351,. شهرزادى هاى عزيز از ٩بهمن ميتوانيد به صورت آنلاين وقانونى در سايت lotusplay دانلود و تماشاكنيد. . همچنين تهيه DVD مجاز از كليه فروشگاه هاى معتبر سراسر كشور .
909,https://www.instagram.com/p/BeI8TORB1Dt/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/3e4ea7b9feb372b049919e75f1a80e7f/5BD8217B/t51.2885-15/fr/e15/s1080x1080/26227519_324410804737702_6058067713358561280_n.jpg,1516383621,1196,53159,. "جمعه " اولين قطعه و موزيك ويديوي فصل سوم سريال شهرزاد با صداي محسن چاوشي جمعه شش بهمن ماه ساعت ١٤منتشر ميشود . از دوشنبه ۹ بهمن ماه مهمان خانه های شما خواهیم بود.  @mohsenchavoshi  @mehdisoltanisarvestanii  @shahaab_hosseini  @taraneh_alidoosti  @parinazizadyar  @gelarehabbasi  @masoudrafizade
908,https://www.instagram.com/p/BeGeyfVBWJO/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/148b51448bc08c538ec6330e76b4a825/5C4DEEED/t51.2885-15/e35/26156564_195004244569910_27985899526553600_n.jpg,1516300953,1017,58808,. ‏‎بین ما سنگ ترین دیواره، اما عاقبت فرو میریزه . از دوشنبه ۹ بهمن ماه مهمان خانه های شما خواهیم بود . عكس مهدى دل خواسته
907,https://www.instagram.com/p/Bd65ipmBFSv/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/0d3caa2d65d914b10fd243ae7f5b5a15/5C7C3EDF/t51.2885-15/e35/26068821_141364383219803_6405665867664719872_n.jpg,1515912326,329,48345,. اگه دنیات اندازه یه نفر کوچیک بشه یا اون یه نفر اندازه "خدا" واست بزرگ بشه، اگه یه روزی ترکت کنه بره ، اونوقت دین و دنیات رو باهم میبازی….. عكس @mohamadesmaeeli
906,https://www.instagram.com/p/Bd0eGW_hbTv/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/0d1b96a4528f62594176448e89d55e16/5C6DE9EB/t51.2885-15/e35/26065391_105342063588941_6715982743768924160_n.jpg,1515696612,1815,74951,🎂 سركار خانم ترانه عليدوستى هنرمند محبوب سريال شهرزاد،  ميلادت را صميمانه تبريك مي گوييم ، اميدواريم هميشه نامتان ماندگار و هنرتان پايدار باشد.
905,https://www.instagram.com/p/BdnsRWGhQfj/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/e4580171eaec88601b816ce86ee47f7e/5C837B54/t51.2885-15/e35/26152332_534976440194240_618201202991038464_n.jpg,1515267834,771,51973,. چیه خان داداش؟  بعد این همه سال، هنوز این انگشتر کسر شأن خاندان دیوان سالاره؟ چون یه زمانی از قلب هاشم نشست به دست من؟ میدونم، اگه سرهاشمو نبریدی نذاشتی رو سینش، زیر پرَ و بالشو گرفتی مِنتیه بر من و زندگیِ من، اما یجای کار میلنگه؛ امر کردید و ما رو از هم جداكردين؛ اما توخلوت خيالم، من سالهاست با هاشم زندگى ميكنم؛ هنوز عاشقشم سى ساله  تو و امثال تو شايد توواقعيت بتونيد نظرتون رو به همه تحميل كنيد؛ اما در جهان خيال هيچ قدرتى نميتونه كسى رو برخلاف ميلش مجبوربه كارى كنه يادتون رفته بود بزرگ آقا ديوان سالار... . عكس @mohamadesmaeeli
904,https://www.instagram.com/p/BdZ-wJFB-a4/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/cc8596eecb0d16ec25a39e5d4434cfc6/5C6F8853/t51.2885-15/e35/26180859_1863692893921891_7491209222412042240_n.jpg,1514807762,362,35398,. من که یادم رفته چی دردمه چی دوامه برام مهمم نیست کی نیستش و کی باهامه . از دوشنبه ۹ بهمن ماه مهمان خانه های شما خواهیم بود عکس @mohamadesmaeeli
903,https://www.instagram.com/p/BdVfl2rBBwK/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/ed5f95ade276ac3b81515d2e955b9ba7/5C7A9223/t51.2885-15/e35/26068225_533171013727283_6908218427601584128_n.jpg,1514657207,442,41264,. زَمونه که عوض بشه آدما هم عوض میشن ؛ بعضیا زودتر بعضیا دیرتر ،  اونوقته که آدم میمونه تو یه بِلاتکلیفیِ عذاب آور ؛  عقب بمونی فُکُلا بهت میگن اُمُل ،  جلو بپری اُمُلا بهت میگن فُکُل ؛ اين وسط تنها چيزى كه ميتونه به دادت برسه اينكه به خودت وفادار باشى؛ به اونى كه هستى، به اونى كه قراره بشى. . از دوشنبه ۹ بهمن ماه مهمان خانه های شما خواهیم بود عکس @mohamadesmaeeli
902,https://www.instagram.com/p/BdSUUVoB7tG/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/472cd11fc300b8024bb71d1806e22a40/5C8523EF/t51.2885-15/e35/25012414_149043469082137_3747967304927805440_n.jpg,1514550633,481,57522,. كاش اونقدر بزرگ بودى كه ميگفتى مامان نترس ، من خودم مواظبتم ،  ميگفتى هر تصميمى بگيرى من كنارتم به هيچ احدى اجازه نميدادى بين من وتو فاصله بندازه . عكس نوشين جعفرى
901,https://www.instagram.com/p/BdLBSAPhOAs/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f4b1107086ffc694b1cc48aed95cfa37/5C844537/t51.2885-15/e35/26070836_161285941266791_4172745201204330496_n.jpg,1514305771,416,44990,. جناب آقاى هومن برق نورد عزيزميلادتان را صميمانه تبريك مي گوييم ، اميدواريم هميشه نامتان ماندگار و هنرتان پايدار باشد.
900,https://www.instagram.com/p/BdIc0Gjh8pj/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/23cf039ac50a34f77b218cf6d30b6e0d/5C66DECC/t51.2885-15/e35/25018615_840326292837152_9127555164771713024_n.jpg,1514219543,449,55620,. فراموشی زمان می بره، فقط فکر می کنم اگه من به هر دری زدم، و اونی نشد که می خواستم بشه، لابد قسمت خرافه نیست، هست واقعا . عكس محمد مهدى دل خواسته
899,https://www.instagram.com/p/BdFVQHxBwHJ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/05bb5ccc3e51e5e5bbc217af13a79032/5C4E931B/t51.2885-15/e35/25015487_1983273828603786_2262317428383940608_n.jpg,1514114915,957,58148,🎬 از دوشنبه ۹ بهمن ماه مهمان خانه های شما خواهیم بود عکس مهدی دلخواسته
898,https://www.instagram.com/p/Bco-9cxhQmw/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/b87eda6d00c7f05940a4d318bd03cfdf/5BD7E180/t51.2885-15/fr/e15/s1080x1080/25009354_133971567272960_1017453623296131072_n.jpg,1513164120,3655,57683,🎬 اعلام زمان عرضه فصل سوم «شهرزاد»  دوشنبه‌های «شهرزاد» از بهمن‌ماه دوباره آغاز می‌شود دوشنبه‌های «شهرزاد»ی با عرضه قسمت اول از فصل سوم این سریال پرمخاطب، نهم بهمن‌ماه از سر گرفته می‌شود. به گزارش روابط عمومی «شهرزاد»، فصل سوم این سریال که به کارگردانی حسن فتحی و تهیه‌کنندگی سیدمحمد امامی در بستری عاشقانه و تاریخی روایت می‌شود، از نهم بهمن‌ماه در قالب نمایش خانگی و نمایش آنلاین توسط شرکت تصویر گستر پاسارگاد منتشر می‌شود.  فصل سوم نیز مانند دو فصل قبل، دوشنبه‌ها منتشر خواهد شد و برای هر قسمت، برنامه‌های ویژه‌ای پیش‌بینی شده است.  بر اساس این گزارش، فصل سوم سریال «شهرزاد» که از شهریورماه در حال تولید است، تصویربرداریش همچنان با حضور همه بازیگران ادامه دارد  و داستان آن، ادامه‌ای بر ماجراهای عاشقانه دو فصل قبل خواهد بود.  ساخت تیزر : مسعود رفیع زاده
897,https://www.instagram.com/p/BchFxhaBaVL/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/c86830a041e87a6ae9a9db6a2d18928c/5BD7AD33/t51.2885-15/e15/24838251_134000263933445_3181268966043549696_n.jpg,1512898949,1386,29727,‌ نتیجه رای‌گیری ده آهنگ محبوب محسن #چاوشی برای سریال #شهرزاد.  با شمارش بیش از ۶ هزار رای. حدستون درست بود؟ @mohsenchavoshi
896,https://www.instagram.com/p/BcaPuo5hTuO/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/913cf88fd04df582744fde96604b7c4e/5C4D9A93/t51.2885-15/e35/24331956_1980395415618716_3645396901714460672_n.jpg,1512669178,1073,63771,‌ فیلمبرداری #فصل_سوم سریال #شهرزاد به روزهای آخر نزدیک می‌شود.  زمان دقیق پخش به زودی در همین صفحه اعلام خواهد شد. #شهرزاد۳  عکاس: @mehdidelkhasteh
895,https://www.instagram.com/p/BcPSFZYhlda/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/da8a37ca40c1b6cd0dff6c8474cc793d/5BD7E50C/t51.2885-15/e15/24327333_937482539733617_804544745744367616_n.jpg,1512301315,6330,48893,‌ از زمانی‌ که #محسن_چاوشی همراه شهرزاد شد، همراه آدمای داستان خوند و با دلهره‌ها و غصه‌های ما تب‌دار شد، انگار یکی از شخصیت‌های شهرزاد شده بود. انگار صدای ما بود کنار داستان #شهرزاد. ورق بزنید و بنویسید کدوم قطعه بیشتر صدای شما بود؟ از بین این ده قطعه‌ فقط یکی رو انتخاب کنید. #چاوشی @mohsenchavoshi
894,https://www.instagram.com/p/Bb91FiZBGai/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/a924be9691d40918315abd57ac62867f/5BD848B9/t51.2885-15/e15/24126451_1477237565727271_2585428419357442048_n.jpg,1511715817,608,20167,‌ ۱۰ سکانس برتر #شیرین در فصل اول با بازی پریناز ایزدیار به انتخاب شما. @parinazizadyar
893,https://www.instagram.com/p/Bb7T8ptBmpl/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/05a1b0ae7d357808c497ded7cfae1553/5C7CAB4F/t51.2885-15/e35/24125596_130710164286764_8829483618385526784_n.jpg,1511631203,351,28579,‌ #حشمت مردی با ظاهری آرام و کم حرف٬  اما در زیر این چهره‌‌ی آرام افکار بزرگی در سر دارد. بسیار باهوش و وفادار است. به جای غر زدن به خاطر مشکلات، با شجاعت جلوی آنها می‌ایستد.  دوستان‌تان که خصوصیات مشابه حشمت خان دارند را زیر این پست منشن کنید. #شهرزاد #شناسنامه
892,https://www.instagram.com/p/Bb6ZLR2he_J/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/47d19fbfb3d1121531127f094ddfe950/5C812736/t51.2885-15/e35/24124837_506740556369434_8604902273853685760_n.jpg,1511600390,342,33430,‌ ابوالفضل پورعرب با نقش‌های ماندگارش در «عروس»، «نرگس»، «مردی شبیه باران»، «غریبانه»، «دست‌های آلوده»، «تنهاترین سردار»، «مسافر» و «شهرزاد» و ... در سینمای ایران جاودانه شده است.  ابوالفضل پورعرب عزیز، زادروزت مبارک.  #شهرزاد #حشمت_پاشایی #زادروز
891,https://www.instagram.com/p/Bb2PHWLBdMa/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5dedd3e82ab740a006fd536ebb451685/5C6D239A/t51.2885-15/e35/23735293_1752172478190085_1027238654013079552_n.jpg,1511460897,441,45873,‌ نگاه کن که غم درون دیده‌ام  چگونه قطره قطره آب می‌شود  چگونه سایه‌ی سیاه سرکشم  اسیر دست آفتاب می‌شود  نگاه کن  تمام هستی‌ام خراب می‌شود... ‌ #شهرزاد #قباد #دیالوگ #فروغ #نزار_قبانی
890,https://www.instagram.com/p/BbufUO-hkeb/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/e65760128a02d16e900f5d830430ee95/5BD83451/t51.2885-15/fr/e15/s1080x1080/23733798_1720880004612640_1661337519536472064_n.jpg,1511200956,2924,36617,‌ سرنوشت تلخ #شیرین از ‌ عمارت پدری تا دربدری از بدبختی تا تجربه‌ی عشق از اسارت تا رهایی؟ شیرین داستان آشنایی دارد.  ورق بزنید و بنویسید از میان این ۱۰ تصویر فصل اول سریال، شما کدامیک را بیشتر می‌پسندید؟ #توجه : فقط یک تصویر را می‌توانید انتخاب کنید.  هفته آینده بهترینهای شیرین به ترتیب از میان آرای شما انتخاب خواهند شد. @parinazizadyar
889,https://www.instagram.com/p/Bbr53gdBFEs/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/cdde61bceef09f758accbcaa21ff2d54/5C70223F/t51.2885-15/e35/23734990_131520160893255_6724512703437602816_n.jpg,1511114213,305,42468,‌ گرچه جز تلخی ز ایام ندید هرچه خواهی سخنش شیرین است صاحب آن همه گفتار امروز سائل فاتحه و یاسین است دوستان بِه که ز وی یاد کنند دل بی‌دوست دلی غمگین است...
888,https://www.instagram.com/p/BbpPCn2BjzH/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/a5aed31054efba5883d01b8282cf04c3/5BD810EF/t51.2885-15/e15/23734279_544613332552807_527721897220112384_n.jpg,1511025399,3007,39259,‌ دوباره زنده شدم بعد از این همه مردن  #فرهاد شخصیتی کتاب‌خوان و روشنفکر، عاشق، خوش قلب، خونسرد و منطقی، اجتماعی، استوار، عاقل و یک مبارز در راه اصلاح جامعه است.  کدامیک از این ویژگی‌های کاراکتر فرهاد برای شما جذابتر است؟
887,https://www.instagram.com/p/Bben_HeBvw5/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/21f4476032babd7a9cda37bc836eb05f/5C84B6A5/t51.2885-15/e35/23594521_1999583883589825_4951227952252583936_n.jpg,1510668630,463,41918,‌ آتنه فقیه نصیری بازیگر توانمند نقش‌های ماندگار در آثاری چون قارچ سمی، مزرعه پدری، خانه سبز و شهرزاداست. آتنه فقیه نصیری عزیز زادروزت مبارک
886,https://www.instagram.com/p/BbcTkblBs2-/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2b4f4244e6b51306f2daf1726b8dd2b6/5BD7EF9A/t51.2885-15/e15/23421800_144167686226921_4493097702187335680_n.jpg,1510590936,189,30367,‌ گروه شهرزاد ضایعه‌ی دردناکی که بر هموطنان عزیز غرب ایران وارد شده است را صمیمانه #تسلیت عرض کرده و مراتب همدردی خود را به مردم ایران ابراز می‌دارد. تصنیف فریاد استاد محمدرضا شجریان شعر از اخوان ثالث
885,https://www.instagram.com/p/BbaEX0nB2an/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/6c224841418b7bbd36dd9673d1c256d3/5BD81EA4/t51.2885-15/fr/e15/s1080x1080/23498664_302949716862399_3281109354899570688_n.jpg,1510515913,2290,49376,‌ ۱۰ سکانس برتر کاراکتر #شهرزاد در فصل اول با بازی ترانه علیدوستی به انتخاب شما ‎به ترتیب، از میان نزدیک به ۸۰۰۰ رای. @taraneh_alidoosti
